Id,UntisId,SchoolclassId,TeacherId,Subject,Room,Day,PeriodNr
493,406,2AHBGM,HEB,SOPK,C2.09,4,1
494,407,2AHBGM,BW,BMSV,C2.09,5,5
495,407,2AHBGM,BW,BMSV,C2.09,5,6
496,408,2AHBGM,BW,MGT,C2.09,3,9
497,408,2AHBGM,BW,MGT,C2.09,3,10
498,409,2AHBGM,HEB,GOM3,C2.09,4,2
499,409,2AHBGM,HEB,GOM3,C2.09,5,1
500,410,2AHBGM,BOA,BMG2,C2.09,4,5
501,410,2AHBGM,BOA,BMG2,C2.09,4,6
502,411,2AHBGM,ZEP,MGIN,C2.09,1,7
503,411,2AHBGM,ZEP,MGIN,C2.09,1,8
504,412,2AHBGM,ZEP,MGINx,B4.12MM,2,3
505,412,2AHBGM,ZEP,MGINx,B4.12MM,2,4
506,412,2AHBGM,RR,MGINy,B3.07MM,2,3
507,412,2AHBGM,RR,MGINy,B3.07MM,2,4
508,414,2AHBGM,NWV,MISx,B3.06MF,1,1
509,414,2AHBGM,NWV,MISx,B3.06MF,1,2
510,414,2AHBGM,BOB,MISy,B4.12MM,1,1
511,414,2AHBGM,BOB,MISy,B4.12MM,1,2
512,415,2AHBGM,PUA,COPR,B2.10HW,3,1
513,415,2AHBGM,PUA,COPR,B2.10HW,3,2
514,415,2AHBGM,PUA,COPR,B2.10HW,3,3
515,415,2AHBGM,PUA,COPR,B2.10HW,3,4
516,415,2AHBGM,BW,COPR,B1.15HW,3,1
517,415,2AHBGM,BW,COPR,B1.15HW,3,2
518,415,2AHBGM,BW,COPR,B1.15HW,3,3
519,415,2AHBGM,BW,COPR,B1.15HW,3,4
520,417,3AKIF,ZUM,POS1,C3.08,5,10
521,418,3AKIF,PUC,PRE,A2.14,1,8
522,418,3AKIF,PUC,PRE,A2.14,1,9
523,419,3CAIF,WAG,E1,C4.09,5,7
524,419,3CAIF,WAG,E1,C4.09,5,8
525,420,3AKIF,SZ,DBI1,C3.14,2,8
526,420,3AKIF,SZ,DBI1,C3.14,2,9
527,420,3AKIF,MIP,DBI1,C3.14,2,8
528,420,3AKIF,MIP,DBI1,C3.14,2,9
529,422,3CAIF,PUC,PRE,C4.09,5,13
530,422,3CAIF,PUC,PRE,C4.09,5,14
531,423,3CAIF,PUC,PRE,C4.09,5,11
532,423,3CAIF,PUC,PRE,C4.09,5,12
533,423,3CAIF,PT,PRE,C4.09,5,11
534,423,3CAIF,PT,PRE,C4.09,5,12
535,424,3CAIF,EN,TINF_1,B5.08,2,15
536,424,3CAIF,EN,TINF_1,B5.08,2,16
537,425,3CAIF,HB,COPR,B2.09HW,1,6
538,425,3CAIF,HB,COPR,B2.09HW,1,7
539,425,3CAIF,HB,COPR,B2.09HW,1,8
540,425,3CAIF,STC,COPR,B3.07MM,1,6
541,425,3CAIF,STC,COPR,B3.07MM,1,7
542,425,3CAIF,STC,COPR,B3.07MM,1,8
543,427,3CAIF,MOH,POS1,B3.10MF,1,15
544,427,3CAIF,MOH,POS1,B3.10MF,1,16
545,427,3CAIF,MOH,POS1,B3.10MF,4,13
546,427,3CAIF,MOH,POS1,B3.10MF,4,14
547,427,3CAIF,WES,POS1,B3.10MF,1,15
548,427,3CAIF,WES,POS1,B3.10MF,1,16
549,427,3CAIF,WES,POS1,B3.10MF,4,13
550,427,3CAIF,WES,POS1,B3.10MF,4,14
551,428,3CAIF,ZUM,POS1,C4.09,5,9
552,429,3CAIF,SZ,DBI1,B3.10MF,2,13
553,429,3CAIF,SZ,DBI1,B3.10MF,2,14
554,429,3CAIF,BRS,DBI1,B3.10MF,2,13
555,429,3CAIF,BRS,DBI1,B3.10MF,2,14
556,430,3AKIF,BIG,WIR3,A1.06,4,6
557,430,3AKIF,BIG,WIR3,A1.06,4,7
558,431,3CAIF,ENU,WIR3,C3.10,1,11
559,431,3CAIF,ENU,WIR3,C3.10,1,12
560,434,4CAIF,HG,AM,,2,10
561,434,4CAIF,HG,AM,,2,11
562,434,4CAIF,HG,AM,,4,9
563,434,4CAIF,HG,AM,,4,10
564,451,1AHWIT,STM,WPT_3,B2.06L,2,6
565,451,1AHWIT,STM,WPT_3,B2.06L,2,7
566,451,1AHWIT,STM,WPT_3,B2.06L,2,8
567,451,1AHWIT,KOE,WPT_3,DE.06L,2,6
568,451,1AHWIT,KOE,WPT_3,DE.06L,2,7
569,451,1AHWIT,KOE,WPT_3,DE.06L,2,8
570,451,1AHWIT,GRB,WPT_3,DE.19L,2,6
571,451,1AHWIT,GRB,WPT_3,DE.19L,2,7
572,451,1AHWIT,GRB,WPT_3,DE.19L,2,8
573,452,3BHIF,PF,GGPB,C3.14,5,4
574,453,3AKIF,MIP,DBI1,C4.10,3,10
575,454,3CAIF,NIJ,DBI1,C4.09,5,6
576,455,1AHMNG,MOS,NW2,B5.09,1,1
577,455,1AHMNG,MOS,NW2,B5.09,1,2
578,456,1AHMNG,KOP,MPGD,B5.09,1,6
579,456,1AHMNG,KOP,MPGD,B5.09,1,7
580,456,1AHMNG,KOP,MPGD,B5.09,1,8
581,456,1AHMNG,MAU,MPGD,B3.08MF,1,6
582,456,1AHMNG,MAU,MPGD,B3.08MF,1,7
583,456,1AHMNG,MAU,MPGD,B3.08MF,1,8
584,457,1AHMNG,MOS,NW2,B5.09,2,3
585,459,1AHMNA,REM,MTAI,A3.12,2,2
586,459,1AHMNA,REM,MTAI,A3.12,2,3
587,459,1AHMNA,JAD,MTAI,B3.10MF,2,2
588,459,1AHMNA,JAD,MTAI,B3.10MF,2,3
589,460,1AHMNA,MOS,NW2,AH.32,3,3
590,460,1AHMNA,MOS,NW2,AH.32,3,4
591,461,1AHMNA,MOS,NW2,AH.32,4,4
592,462,1AHMNA,BEC,MGAN,A3.12,1,4
593,462,1AHMNA,BEC,MGAN,A3.12,1,5
594,462,1AHMNA,LOY,MGAN,A3.12,1,4
595,462,1AHMNA,LOY,MGAN,A3.12,1,5
596,466,1AHMNA,LOY,MPAN,A3.12,2,4
597,466,1AHMNA,LOY,MPAN,A3.12,2,5
598,466,1AHMNA,LOY,MPAN,A3.12,2,6
599,466,1AHMNA,RT,MPAN,A3.04,2,4
600,466,1AHMNA,RT,MPAN,A3.04,2,5
601,466,1AHMNA,RT,MPAN,A3.04,2,6
602,467,1AHWIT,ZOC,BET,A1.05,1,5
603,467,1AHWIT,ZOC,BET,A1.05,3,2
604,468,1AHMNA,BIN,MPAN,A3.12,2,10
605,468,1AHMNA,BIN,MPAN,A3.12,2,11
606,468,1AHMNA,LAM,MPAN,A3.12,2,10
607,468,1AHMNA,LAM,MPAN,A3.12,2,11
608,469,1AHMNG,PAS,MTGI,B5.09,3,2
609,469,1AHMNG,PAS,MTGI,B5.09,3,3
610,469,1AHMNG,MEA,MTGI,,3,2
611,469,1AHMNG,MEA,MTGI,,3,3
612,470,5ABKUF,NOA,MUL1,A3.14,4,13
613,470,5ABKUF,NOA,MUL1,A3.14,4,14
614,470,5ABKUF,NOA,MUL1,A3.14,4,15
615,470,5ABKUF,NOA,MUL1,A3.14,4,16
616,471,1AHMNG,PAS,MTGI,B5.09,2,4
617,471,1AHMNG,PAS,MTGI,B5.09,2,5
618,471,1AHMNG,MEA,MTGI,B3.08MF,2,4
619,471,1AHMNG,MEA,MTGI,B3.08MF,2,5
620,472,1AHMNG,KOP,MTGI,,3,4
621,472,1AHMNG,LJK,MTGI,B5.09,3,4
622,473,5ABKUF,HOS,KPRA,A3.14,4,13
623,473,5ABKUF,HOS,KPRA,A3.14,4,14
624,473,5ABKUF,HOS,KPRA,A3.14,4,15
625,473,5ABKUF,HOS,KPRA,A3.14,4,16
626,474,6ABKUF,HOS,KPRA,A3.14,4,13
627,474,6ABKUF,HOS,KPRA,A3.14,4,14
628,474,6ABKUF,HOS,KPRA,A3.14,4,15
629,474,6ABKUF,HOS,KPRA,A3.14,4,16
630,475,5ABKUF,ERS,TMEN,A3.14,2,13
631,475,5ABKUF,ERS,TMEN,A3.14,2,14
632,475,5ABKUF,ERS,TMEN,A3.14,2,15
633,475,5ABKUF,HIL,TMEN,A3.14,2,13
634,475,5ABKUF,HIL,TMEN,A3.14,2,14
635,475,5ABKUF,HIL,TMEN,A3.14,2,15
636,476,6ABKUF,HIL,TMEN,A3.14,2,13
637,476,6ABKUF,HIL,TMEN,A3.14,2,14
638,476,6ABKUF,HIL,TMEN,A3.14,2,15
639,476,6ABKUF,WEI,TMEN,A3.14,2,13
640,476,6ABKUF,WEI,TMEN,A3.14,2,14
641,476,6ABKUF,WEI,TMEN,A3.14,2,15
642,477,1AHMNG,MAU,MPGD,B5.09,2,1
643,477,1AHMNG,MAU,MPGD,B5.09,2,2
644,477,1AHMNG,KAS,MPGD,B5.09,2,1
645,477,1AHMNG,KAS,MPGD,B5.09,2,2
646,482,1AHIF,FRF,BWM1,C5.09,1,7
647,482,1AHIF,FRF,BWM1,C5.09,1,8
648,483,1CHIF,STJ,BWM1,C4.14,4,3
649,483,1CHIF,STJ,BWM1,C4.14,4,4
650,484,2DHIF,HL,BWM2,C2.09,1,3
651,484,2DHIF,HL,BWM2,C3.09,5,6
652,489,1CVIF,ZEP,GINF,C2.08,2,8
653,490,1CVIF,MOH,GINF,B3.10MF,5,12
654,490,1CVIF,MOH,GINF,B3.10MF,5,13
655,490,1CVIF,MAY,GINF,B3.10MF,5,12
656,490,1CVIF,MAY,GINF,B3.10MF,5,13
657,499,5ABKUF,DOB,TMEN,A3.14,1,13
658,499,5ABKUF,DOB,TMEN,A3.14,1,14
659,500,2AFIT,HL,BETP_2x,B5.12,5,1
660,500,2AFIT,MC,BETP_2y,B5.12,5,1
661,501,6ABKUF,DOB,TMEN,A3.14,1,13
662,501,6ABKUF,DOB,TMEN,A3.14,1,14
663,502,5ACMNA,HAD,MWI2,A3.19,2,11
664,502,5ACMNA,HAD,MWI2,A3.19,2,12
665,518,4AHIF,KEM,NVS1,B3.12NW,4,7
666,518,4AHIF,KEM,NVS1,B3.12NW,4,8
667,519,4AHIF,SZ,POS1,C3.07,1,7
668,519,4AHIF,SZ,POS1,C3.07,1,8
669,519,4AHIF,SRM,POS1,C3.07,1,7
670,519,4AHIF,SRM,POS1,C3.07,1,8
671,521,4AHIF,GRJ,POS1,C3.09,2,4
672,521,4AHIF,GRJ,POS1,C3.09,2,5
673,525,1AVIF,BLJ,E1,C2.14,3,13
674,525,1AVIF,BLJ,E1,C2.14,3,14
675,525,1AVIF,BLJ,E1,C2.14,4,15
676,525,1AVIF,BLJ,E1,C2.14,4,16
677,525,1AVIF,STH,E1,C3.06,3,13
678,525,1AVIF,STH,E1,C3.06,3,14
679,525,1AVIF,STH,E1,C2.06,4,15
680,525,1AVIF,STH,E1,C2.06,4,16
681,526,2AFIT,BOB,INSYx,B3.10MF,3,6
682,526,2AFIT,BOB,INSYx,B3.10MF,3,7
683,526,2AFIT,IR,INSYy,B3.10MF,3,6
684,526,2AFIT,IR,INSYy,B3.10MF,3,7
685,529,1AHIF,SCG,POS1x,B4.15MF,3,2
686,529,1AHIF,SCG,POS1x,B4.15MF,3,3
687,529,1AHIF,SCG,POS1x,B4.15MF,3,4
688,529,1AHIF,NIJ,POS1y,B4.16MF,3,2
689,529,1AHIF,NIJ,POS1y,B4.16MF,3,3
690,529,1AHIF,NIJ,POS1y,B4.16MF,3,4
691,529,1AHIF,LC,POS1z,B4.17MF,3,2
692,529,1AHIF,LC,POS1z,B4.17MF,3,3
693,529,1AHIF,LC,POS1z,B4.17MF,3,4
694,535,3AKIF,WK,TINF_1,C4.10,3,8
695,536,3BHIF,FZ,DBI1x,B3.07MM,5,5
696,536,3BHIF,FZ,DBI1x,B3.07MM,5,6
697,536,3BHIF,BAN,DBI1y,B4.12MM,5,5
698,536,3BHIF,BAN,DBI1y,B4.12MM,5,6
699,537,4AHIF,RA,DBI1,C3.07,5,8
700,537,4AHIF,RA,DBI1,C3.07,5,9
701,538,4AHIF,NIJ,DBI1,C3.07,1,3
702,538,4AHIF,NIJ,DBI1,C3.07,1,4
703,538,4AHIF,MOH,DBI1,C3.07,1,3
704,538,4AHIF,MOH,DBI1,C3.07,1,4
705,541,5ACIF,HAU,BWM,C2.10,1,13
706,541,5ACIF,HAU,BWM,C2.10,1,14
707,542,5BBIF,CO,NVS1,B3.11NW,2,11
708,542,5BBIF,CO,NVS1,B3.11NW,2,12
709,542,5BBIF,HAC,NVS1,B3.11NW,2,11
710,542,5BBIF,HAC,NVS1,B3.11NW,2,12
711,543,5ACIF,LEV,DUK,C2.10,3,13
712,543,5ACIF,LEV,DUK,C2.10,3,14
713,544,5BBIF,PUC,PRE,C2.09,1,15
714,544,5BBIF,PUC,PRE,C2.09,1,16
715,544,5BBIF,MAY,PRE,C2.09,1,15
716,544,5BBIF,MAY,PRE,C2.09,1,16
717,545,5ACIF,BES,AM,C2.10,3,11
718,545,5ACIF,BES,AM,C2.10,3,12
719,546,5ACIF,HIK,DBI1,C2.10,1,11
720,546,5ACIF,HIK,DBI1,C2.10,1,12
721,546,5ACIF,HOV,DBI1,C2.10,1,11
722,546,5ACIF,HOV,DBI1,C2.10,1,12
723,549,1BHBGM,PK,BMG2,C2.08,4,3
724,549,1BHBGM,PK,BMG2,C2.08,5,4
725,550,1BHBGM,ZM,COPR,B2.10HW,2,6
726,550,1BHBGM,ZM,COPR,B2.10HW,2,7
727,550,1BHBGM,ZM,COPR,B2.10HW,2,8
728,550,1BHBGM,ZM,COPR,B2.10HW,2,9
729,550,1BHBGM,JO,COPR,B1.15HW,2,6
730,550,1BHBGM,JO,COPR,B1.15HW,2,7
731,550,1BHBGM,JO,COPR,B1.15HW,2,8
732,550,1BHBGM,JO,COPR,B1.15HW,2,9
733,551,1BHBGM,BRA,NW2,C2.08,3,2
734,551,1BHBGM,BRA,NW2,C2.08,4,1
735,551,1BHBGM,BRA,NW2,AH.32,4,2
736,553,1BHBGM,MUE,E1y,C2.08,3,1
737,553,1BHBGM,MUE,E1y,C2.08,5,6
738,554,1BHBGM,HEB,GOM3,C2.08,1,1
739,554,1BHBGM,HEB,GOM3,C2.08,1,2
740,555,1BHBGM,RR,MGT,C2.08,5,2
741,555,1BHBGM,RR,MGT,C2.08,5,3
742,556,1BHBGM,WW,MGINy,B3.06MF,1,3
743,556,1BHBGM,WW,MGINy,B3.06MF,1,4
744,556,1BHBGM,WW,MGINy,B3.06MF,1,5
745,557,1BHBGM,PF,GGP,C2.08,3,3
746,557,1BHBGM,PF,GGP,C2.08,5,1
747,559,1BHBGM,IR,MISx,B4.14MF,1,9
748,559,1BHBGM,IR,MISx,B4.14MF,1,10
749,559,1BHBGM,ZIM,MISy,B4.12MM,1,9
750,559,1BHBGM,ZIM,MISy,B4.12MM,1,10
751,560,1BHBGM,WW,MGIN,C3.14,2,3
752,562,3AHBGM,BRA,AM,AH.26,1,3
753,562,3AHBGM,BRA,AM,AH.26,1,4
754,562,3AHBGM,BRA,AM,C2.07,2,1
755,563,3AHBGM,BAR,BMG2,B5.11,3,2
756,564,3AHBGM,DP,PRE,C2.14,4,8
757,564,3AHBGM,DP,PRE,C2.14,4,9
758,564,3AHBGM,DP,PRE,C2.14,4,10
759,564,3AHBGM,ZIM,PRE,C2.14,4,8
760,564,3AHBGM,ZIM,PRE,C2.14,4,9
761,564,3AHBGM,ZIM,PRE,C2.14,4,10
762,566,3AHBGM,PF,GGP,B5.11,3,4
763,566,3AHBGM,PF,GGP,B5.11,3,5
764,567,3AHBGM,RGM,GOM2,C2.07,2,7
765,567,3AHBGM,RGM,GOM2,C2.07,2,8
766,568,3AHBGM,ZEP,MGIN,B5.12,5,3
767,568,3AHBGM,ZEP,MGIN,B5.12,5,4
768,569,3AHBGM,PUC,MGIN,C2.10,5,5
769,569,3AHBGM,PUC,MGIN,C2.10,5,6
770,569,3AHBGM,PUC,MGIN,C2.10,5,7
771,569,3AHBGM,RR,MGIN,C2.10,5,5
772,569,3AHBGM,RR,MGIN,C2.10,5,6
773,569,3AHBGM,RR,MGIN,C2.10,5,7
774,570,3AHBGM,CAM,MGT,C2.07,2,3
775,570,3AHBGM,CAM,MGT,C2.07,2,4
776,571,3AHBGM,DP,MIS,B5.11,3,7
777,572,2AFIT,NWV,MEDT,B5.12,2,3
778,575,3AHBGM,DP,MIS,C2.14,4,6
779,575,3AHBGM,DP,MIS,C2.14,4,7
780,575,3AHBGM,IR,MIS,C2.14,4,6
781,575,3AHBGM,IR,MIS,C2.14,4,7
782,576,3AHBGM,DP,PRE,B5.11,3,8
783,577,5AKIF,MAF,BWM,B5.07,1,10
784,577,5AKIF,MAF,BWM,B5.07,1,11
785,577,5AKIF,MAF,BWM,A1.16,4,6
786,577,5AKIF,MAF,BWM,A1.16,4,7
787,578,5AKIF,BAM,POS1,C4.11,1,13
788,578,5AKIF,BAM,POS1,C4.11,1,14
789,579,5AKIF,PT,PRE,A2.14,2,10
790,579,5AKIF,PT,PRE,A2.14,2,11
791,579,5AKIF,MAY,PRE,A2.14,2,10
792,579,5AKIF,MAY,PRE,A2.14,2,11
793,580,5AKIF,RA,DBI1,C4.14,4,14
794,580,5AKIF,RA,DBI1,C4.14,4,15
795,581,5AKIF,STA,NVS1,B3.11NW,3,11
796,581,5AKIF,STA,NVS1,B3.11NW,3,12
797,581,5AKIF,STA,NVS1,B3.11NW,3,13
798,581,5AKIF,AH,NVS1,B3.11NW,3,11
799,581,5AKIF,AH,NVS1,B3.11NW,3,12
800,581,5AKIF,AH,NVS1,B3.11NW,3,13
801,582,5AKIF,PS,POS1,A1.17,3,8
802,582,5AKIF,PS,POS1,A1.17,3,9
803,582,5AKIF,PS,POS1,A1.17,3,10
804,582,5AKIF,BAM,POS1,A1.17,3,8
805,582,5AKIF,BAM,POS1,A1.17,3,9
806,582,5AKIF,BAM,POS1,A1.17,3,10
807,584,5AKIF,LEV,DUK,A2.14,2,8
808,584,5AKIF,LEV,DUK,A2.14,2,9
809,585,5AKIF,BES,AM,C3.07,2,6
810,585,5AKIF,BES,AM,C3.07,2,7
811,602,2AHWIT,NI,AM,A1.14,3,2
812,602,2AHWIT,NI,AM,A1.14,4,3
813,602,2AHWIT,NI,AM,A1.14,4,4
814,603,2AHWIT,HAU,UFW_2,A1.14,3,8
815,603,2AHWIT,HAU,UFW_2,A1.14,3,9
816,604,2AHWIT,ZOC,BET,A1.14,1,10
817,604,2AHWIT,ZOC,BET,A1.14,5,2
818,605,2AHWIT,GRB,PMM,A1.14,1,6
819,605,2AHWIT,GRB,PMM,A1.14,1,7
820,606,2AHWIT,WAB,PRMN,A1.16,3,10
821,606,2AHWIT,WAB,PRMN,A1.14,5,5
822,609,5AHMNA,VOG,WIRE,A3.14,2,6
823,611,5AHMNA,BIG,WIR3,A3.14,1,2
824,612,5AHMNA,ERS,MTAI,A3.14,1,3
825,612,5AHMNA,ERS,MTAI,A3.14,1,4
826,612,5AHMNA,REM,MTAI,A3.14,1,3
827,612,5AHMNA,REM,MTAI,A3.14,1,4
828,613,5AHMNA,BAE,MTKG,A3.14,2,3
829,613,5AHMNA,BAE,MTKG,A3.14,2,4
830,614,2AHMNG,KDC,GGP,B5.08,1,5
831,614,2AHMNG,KDC,GGP,B5.08,1,6
832,615,2AHMNG,LJK,MTGI,B5.08,3,6
833,615,2AHMNG,LJK,MTGI,B5.08,3,7
834,615,2AHMNG,LJK,MTGI,B5.08,3,8
835,615,2AHMNG,MEA,MTGI,B5.08,3,6
836,615,2AHMNG,MEA,MTGI,B5.08,3,7
837,615,2AHMNG,MEA,MTGI,B5.08,3,8
838,616,2AHMNG,PRE,NW2,B5.08,1,2
839,616,2AHMNG,PRE,NW2,DE.03,2,9
840,616,2AHMNG,PRE,NW2,DE.03,2,10
841,617,2AHMNG,SM,MGGD,B5.08,1,3
842,617,2AHMNG,SM,MGGD,B5.08,1,4
843,618,2AHMNG,KOP,MPGD,B5.08,5,6
844,618,2AHMNG,KOP,MPGD,B5.08,5,7
845,618,2AHMNG,MAU,MPGD,B5.08,5,6
846,618,2AHMNG,MAU,MPGD,B5.08,5,7
847,620,2AHMNG,BAE,MTKG,B5.08,3,3
848,620,2AHMNG,BAE,MTKG,B5.08,3,4
849,621,2AHMNA,BIN,MPAN,A3.13,2,1
850,621,2AHMNA,BIN,MPAN,A3.13,2,2
851,621,2AHMNA,BIN,MPAN,A3.13,2,3
852,621,2AHMNA,BIN,MPAN,A3.13,2,4
853,621,2AHMNA,WEM,MPAN,A3.13,2,1
854,621,2AHMNA,WEM,MPAN,A3.13,2,2
855,621,2AHMNA,WEM,MPAN,A3.13,2,3
856,621,2AHMNA,WEM,MPAN,A3.13,2,4
857,622,2AHMNA,REM,MTAI,A3.13,2,8
858,622,2AHMNA,REM,MTAI,A3.13,2,9
859,622,2AHMNA,JAD,MTAI,A3.13,2,8
860,622,2AHMNA,JAD,MTAI,A3.13,2,9
861,623,2AHMNA,BAE,MTKG,A3.13,3,3
862,623,2AHMNA,BAE,MTKG,A3.13,3,4
863,624,2AHWIT,GRB,PRMN,A1.14,5,4
864,626,2AHMNA,FER,MTAI,A3.13,3,6
865,626,2AHMNA,FER,MTAI,A3.13,3,7
866,628,1AHWIT,GRB,PRMN,A1.05,2,9
867,628,1AHWIT,GRB,PRMN,A1.05,2,10
868,629,2AHMNG,LUP,MPGD,B5.08,5,1
869,629,2AHMNG,LUP,MPGD,B5.08,5,2
870,629,2AHMNG,LUP,MPGD,B5.08,5,3
871,629,2AHMNG,LUP,MPGD,B5.08,5,4
872,629,2AHMNG,KSR,MPGD,B5.08,5,1
873,629,2AHMNG,KSR,MPGD,B5.08,5,2
874,629,2AHMNG,KSR,MPGD,B5.08,5,3
875,629,2AHMNG,KSR,MPGD,B5.08,5,4
876,631,2AHBGM,RR,MGIN,C2.09,1,5
877,633,3AKIF,BRS,BWM,C3.10,2,11
878,633,3AKIF,BRS,BWM,C3.10,2,12
879,639,5ABKUF,SJ,EKPR,A3.14,3,11
880,639,5ABKUF,SJ,EKPR,A3.14,3,12
881,639,5ABKUF,SJ,EKPR,A3.14,3,13
882,640,6ABKUF,SJ,EKPR,A3.14,3,11
883,640,6ABKUF,SJ,EKPR,A3.14,3,12
884,642,1AHIF,KNJ,BSPM,CU.28,5,6
885,642,1AHIF,KNJ,BSPM,CU.28,5,7
886,642,1EHIF,KNJ,BSPM,CU.28,5,6
887,642,1EHIF,KNJ,BSPM,CU.28,5,7
888,643,2AHMNG,SM,MTGI,B5.08,1,3
889,643,2AHMNG,SM,MTGI,B5.08,1,4
890,644,1AFIT,BV,BESP,CU.27,3,1
891,644,1AFIT,BV,BESP,CU.27,3,2
892,644,1AFIT,MST,BESP,CU.28,3,1
893,644,1AFIT,MST,BESP,CU.28,3,2
894,645,1AO,HT,BSPK,CU.27,2,10
895,645,1AO,HT,BSPK,CU.27,2,11
896,646,1AHMNA,MUE,BESP,CU.28,4,6
897,646,1AHMNA,MUE,BESP,CU.28,4,7
898,646,1AHMNA,KDC,BESP,CU.28,4,6
899,646,1AHMNA,KDC,BESP,CU.28,4,7
900,647,5AHMNA,KDC,BESP,CU.28,1,8
901,647,5AHMNA,KDC,BESP,CU.28,1,9
902,647,5AHMNA,MST,BESP,CU.28,1,8
903,647,5AHMNA,MST,BESP,CU.28,1,9
904,648,2DHIF,LAP,BSPKx,CU.27,2,3
905,648,2DHIF,LAP,BSPKx,CU.27,2,4
906,648,2DHIF,BV,BSPKy,CU.27,2,3
907,648,2DHIF,BV,BSPKy,CU.27,2,4
908,649,1BHIF,HT,BSPKy,CU.28,3,3
909,649,1BHIF,HT,BSPKy,CU.28,3,4
910,649,1BHIF,SOR,BSPKx,AU.04,3,3
911,649,1BHIF,SOR,BSPKx,AU.04,3,4
912,650,5AHKUI,KDC,BESP,CU.28,4,8
913,650,5AHKUI,KDC,BESP,CU.28,4,9
914,650,5AHKUI,SGC,BESP,CU.28,4,8
915,650,5AHKUI,SGC,BESP,CU.28,4,9
916,651,3AHBGM,BRA,NW2,AH.32,2,5
917,652,3AKIF,HB,COPR,B1.15HW,4,11
918,652,3AKIF,HB,COPR,B1.15HW,4,12
919,652,3AKIF,HB,COPR,B1.15HW,4,13
920,652,3AKIF,HB,COPR,B1.15HW,4,14
921,652,3AKIF,HB,COPR,B1.15HW,4,15
922,652,3AKIF,STA,COPR,B2.10HW,4,11
923,652,3AKIF,STA,COPR,B2.10HW,4,12
924,652,3AKIF,STA,COPR,B2.10HW,4,13
925,652,3AKIF,STA,COPR,B2.10HW,4,14
926,652,3AKIF,STA,COPR,B2.10HW,4,15
927,653,2AHWIT,LAN,INFIx,B3.06MF,4,8
928,653,2AHWIT,LAN,INFIx,B3.06MF,4,9
929,654,1AHMNG,FOJ,MGGD,B5.09,2,8
930,654,1AHMNG,FOJ,MGGD,B5.09,2,9
931,654,1AHMNG,MAU,MGGD,B3.08MF,2,8
932,654,1AHMNG,MAU,MGGD,B3.08MF,2,9
933,655,2AHMNG,LUP,MGGD,B5.08,2,1
934,655,2AHMNG,LUP,MGGD,B5.08,2,2
935,655,2AHMNG,LUP,MGGD,B5.08,2,3
936,655,2AHMNG,LUP,MGGD,B5.08,2,4
937,655,2AHMNG,NOA,MGGD,B5.08,2,1
938,655,2AHMNG,NOA,MGGD,B5.08,2,2
939,655,2AHMNG,NOA,MGGD,B5.08,2,3
940,655,2AHMNG,NOA,MGGD,B5.08,2,4
941,656,2AHMNA,SJ,MGAN,A3.13,2,10
942,656,2AHMNA,SJ,MGAN,A3.13,2,11
943,656,2AHMNA,STS,MGAN,A3.13,2,10
944,656,2AHMNA,STS,MGAN,A3.13,2,11
945,657,1AHBGM,BOB,MISy,B4.17MF,5,5
946,657,1AHBGM,BOB,MISy,B4.17MF,5,6
947,657,1AHBGM,NWV,MISx,B3.06MF,5,5
948,657,1AHBGM,NWV,MISx,B3.06MF,5,6
949,660,5AHMNA,STS,MPAN,A3.14,4,7
950,660,5AHMNA,STS,MPAN,A3.14,4,8
951,660,5AHMNA,STS,MPAN,A3.14,4,9
952,660,5AHMNA,STS,MPAN,A3.14,4,10
953,660,5AHMNA,HAM,MPAN,A3.14,4,7
954,660,5AHMNA,HAM,MPAN,A3.14,4,8
955,660,5AHMNA,HAM,MPAN,A3.14,4,9
956,660,5AHMNA,HAM,MPAN,A3.14,4,10
957,665,1AHKUI,MAU,TEIN,A2.20,1,3
958,665,1AHKUI,MAU,TEIN,A2.20,1,4
959,665,1AHKUI,KAS,TEIN,B3.10MF,1,3
960,665,1AHKUI,KAS,TEIN,B3.10MF,1,4
961,666,2AHMNG,SGC,E1x,B5.08,3,2
962,666,2AHMNG,SGC,E1x,B5.08,5,8
963,666,2AHMNG,BLJ,E1y,B5.12,3,2
964,666,2AHMNG,BLJ,E1y,B5.09,5,8
965,667,1AHKUI,PIF,AP4,BH.11W,2,6
966,667,1AHKUI,PIF,AP4,BH.11W,2,7
967,667,1AHKUI,PIF,AP4,BH.11W,2,8
968,667,1AHKUI,AGU,AP4,DE.13aW,2,6
969,667,1AHKUI,AGU,AP4,DE.13aW,2,7
970,667,1AHKUI,AGU,AP4,DE.13aW,2,8
971,667,1AHKUI,ZIA,AP4,B1.13W,2,6
972,667,1AHKUI,ZIA,AP4,B1.13W,2,7
973,667,1AHKUI,ZIA,AP4,B1.13W,2,8
974,667,1AHKUI,UMI,AP4,B2.07bW,2,6
975,667,1AHKUI,UMI,AP4,B2.07bW,2,7
976,667,1AHKUI,UMI,AP4,B2.07bW,2,8
977,669,1AHKUI,POD,DAKO,A2.20,4,1
978,669,1AHKUI,POD,DAKO,A2.20,4,2
979,669,1AHKUI,POD,DAKO,A2.20,4,3
980,669,1AHKUI,POD,DAKO,A2.20,4,4
981,669,1AHKUI,POD,DAKO,A2.20,4,5
982,669,1AHKUI,TOM,DAKO,A2.20,4,1
